,0,1,2,3,4,5,6,7,8,9,10,11,personID,numberPeople
29,-0.30000000000143245,77.61000000000053,0.369936,-232.4700000000007,-39.480000000000075,0.339618,-77.4899999999991,1.9500000000007844,0.574353,-1.8000000000000682,2.9100000000002524,0.688835,1,3
29,-38.48999999999876,39.56999999999965,0.252624,,,,-41.399999999999864,2.280000000000655,0.538469,-231.77999999999997,39.20999999999964,0.496863,2,3
30,-233.58000000000004,354.5999999999998,0.18828299999999998,-2.370000000000232,-155.4000000000002,0.923928,38.910000000000764,-273.99000000000115,0.735996,39.179999999999495,156.6900000000004,0.513894,0,3
30,-0.6899999999990314,39.65999999999923,0.36830799999999997,37.77000000000044,78.42000000000013,0.357114,-78.3600000000007,37.979999999999734,0.56769,-76.6799999999995,37.91999999999945,0.687345,1,3
30,-40.98000000000127,-40.020000000000095,0.239318,,,,-1.5299999999996317,37.5,0.587357,-1.290000000000191,1.7399999999997817,0.508224,2,3
31,,,0.0770983,39.809999999999945,156.51000000000124,0.85738,-38.940000000000055,-234.74999999999966,0.765797,-195.8099999999996,194.78999999999985,0.423635,0,3
31,-0.6900000000007367,2.280000000000655,0.41065399999999996,-39.74999999999966,40.4099999999994,0.30316000000000004,-39.26999999999907,0.42000000000030013,0.504242,-155.3700000000009,0.600000000000307,0.516505,1,3
31,-78.77999999999929,118.05000000000007,0.235896,,,,-0.06000000000028649,3.3899999999999864,0.6349929999999999,-38.519999999999754,38.76000000000005,0.5861959999999999,2,3
32,,,,2.0100000000002183,155.3999999999985,0.947383,-0.21000000000015007,-234.9599999999998,0.718329,37.10999999999899,-390.0299999999993,0.752944,0,3
32,-115.0200000000001,-2.0400000000003615,0.45935499999999996,-37.28999999999985,-38.189999999999884,0.397742,-37.0799999999997,156.50999999999954,0.5264869999999999,-38.309999999999604,156.0299999999998,0.5402939999999999,1,3
32,-154.68000000000018,-117.2999999999999,0.153145,,,,-194.66999999999928,153.83999999999958,0.527631,-1.9499999999999318,77.25000000000051,0.493534,2,3
33,-391.94999999999993,-154.9500000000006,0.415409,235.13999999999896,155.94000000000108,0.8765200000000001,116.61000000000001,-118.41000000000008,0.610375,40.74000000000012,38.90999999999906,0.642977,0,3
33,-78.83999999999958,0.8699999999998909,0.42821299999999995,-2.160000000000082,76.50000000000034,0.42801000000000006,-0.7800000000003138,39.030000000000484,0.580576,0.06000000000028649,39.030000000000484,0.597866,1,3
33,0.9300000000001774,156.0299999999998,0.151221,,,,-75.95999999999947,115.46999999999969,0.535435,-39.360000000000355,154.76999999999975,0.539787,2,3
34,117.33000000000004,508.62000000000023,0.0935675,272.5800000000004,-0.06000000000028649,0.8879619999999999,196.6500000000002,-429.6899999999994,0.7945369999999999,-40.85999999999899,195.36,0.719565,0,3
34,-76.14000000000033,0.4800000000005866,0.401872,-39.84000000000094,0.2699999999995839,0.419363,-0.14999999999986358,76.55999999999977,0.674998,-0.29999999999972715,40.889999999999986,0.700959,1,3
34,-80.0100000000009,-156.48000000000025,0.21168299999999998,,,,-2.7300000000002456,0.7200000000000273,0.6000519999999999,38.36999999999989,0.479999999999734,0.501725,2,3
35,313.10999999999865,234.27000000000078,0.331557,196.58999999999992,-586.2599999999992,0.787943,196.94999999999993,548.2799999999986,0.7115319999999999,1.049999999999045,273.93000000000086,0.809288,0,3
35,-1.290000000000191,-0.36000000000001364,0.318885,-116.10000000000014,-39.3599999999995,0.41473099999999996,-0.6300000000004502,3.6599999999995703,0.6931229999999999,0.4499999999995907,39.23999999999978,0.7140179999999999,1,3
35,36.900000000000546,-0.5999999999994543,0.18313000000000001,39.179999999999495,38.31000000000046,0.11049199999999999,-37.43999999999971,2.400000000000375,0.588424,-38.15999999999974,38.31000000000046,0.53657,2,3
36,39.30000000000007,0.17999999999915417,0.8527089999999999,38.759999999999195,-38.10000000000116,0.466761,154.85999999999933,-430.67999999999984,0.671627,-195.65999999999974,79.1700000000003,0.803693,0,3
36,-37.94999999999959,0.9899999999996112,0.433119,-0.26999999999873125,0.5400000000000205,0.372449,-0.5999999999994543,39.780000000000655,0.775312,36.929999999999836,39.02999999999963,0.7925329999999999,1,3
36,0.42000000000030013,39.30000000000007,0.20743399999999998,,,0.12236000000000001,0.32999999999901775,37.82999999999987,0.7615949999999999,-0.33000000000072305,2.939999999999543,0.690514,2,3
37,-75.8399999999989,-193.7099999999998,0.8230529999999999,-38.66999999999962,117.00000000000102,0.469111,80.8200000000005,273.39,0.817539,-350.9399999999994,38.309999999999604,0.7887409999999999,0,3
37,155.25000000000034,37.5,0.383621,116.61000000000001,-0.2400000000002933,0.413196,38.81999999999948,-0.21000000000015007,0.7834500000000001,0.29999999999972715,0.6600000000005934,0.789783,1,3
37,,,0.179151,,,,37.62000000000057,-0.7800000000003138,0.736528,-0.029999999999290594,0.6300000000004502,0.707504,2,3
38,-3.780000000000996,-40.31999999999982,0.8680500000000001,-77.9099999999994,-79.53000000000031,0.625533,270.8099999999996,77.88000000000011,0.7996179999999999,-157.38000000000113,-40.38000000000011,0.820082,0,3
38,78.00000000000068,78.86999999999972,0.33630699999999997,157.22999999999956,233.76000000000005,0.41237399999999996,1.3500000000004775,193.9799999999994,0.5695129999999999,195.63000000000045,77.66999999999996,0.5664669999999999,1,3
38,,,,78.26999999999941,-0.29999999999972715,0.170491,0.7499999999993179,80.55000000000007,0.629467,78.11999999999955,39.480000000000075,0.58799,2,3
39,-154.1999999999996,-40.38000000000011,0.9046559999999999,-273.4500000000003,313.2899999999995,0.374994,-192.8699999999992,0.7500000000010232,0.780613,-39.389999999999645,-38.58000000000004,0.832896,0,3
39,-1722.3000000000006,-39.53999999999951,0.48385799999999995,-1800.4499999999996,-271.5899999999999,0.410639,-1762.9800000000005,-0.689999999999884,0.733652,-1683.4500000000003,-1.1100000000001842,0.707449,1,3
39,1841.3700000000006,351.8399999999994,0.20474399999999998,2074.0499999999997,431.25,0.15868000000000002,2112.6299999999997,156.4500000000001,0.685372,1880.0099999999993,231.81000000000012,0.674515,2,3
40,-77.0999999999998,39.179999999999495,0.839619,-119.00999999999954,118.11000000000035,0.770806,-353.97000000000105,156.6599999999994,0.815534,-39.360000000000355,0.9900000000004638,0.813904,0,3
40,1996.6199999999992,196.19999999999976,0.256058,1956.599999999999,274.40999999999974,0.196208,2076.4499999999994,117.9000000000002,0.734387,1995.4200000000003,234.02999999999963,0.739977,1,3
40,,,0.582152,-1799.8500000000001,-274.6800000000002,0.392729,-1838.1599999999999,37.62000000000057,0.8041459999999999,-1566.2999999999993,0.4199999999994475,0.799249,2,3
41,-38.36999999999989,41.88000000000045,0.865031,-272.9400000000004,-39.00000000000034,0.783713,-311.42999999999915,117.62999999999977,0.8126909999999999,-117.5099999999992,37.049999999998704,0.8352259999999999,0,3
41,78.75,39.74999999999966,0.390789,80.04000000000019,39.599999999999795,0.490147,194.6100000000007,157.2599999999997,0.718351,78.96000000000015,157.9800000000006,0.5387959999999999,1,3
41,,,,234.72000000000037,40.679999999999836,0.419712,272.22000000000037,39.98999999999995,0.7997529999999999,195.8099999999996,77.12999999999994,0.768443,2,3
42,-1.8000000000000682,195.18000000000086,0.872201,-40.889999999999986,156.12000000000023,0.874876,-80.33999999999992,39.23999999999978,0.8770509999999999,-40.4099999999994,0.33000000000072305,0.8675879999999999,0,3
42,234.48000000000093,155.67000000000064,0.48435599999999995,273.3600000000007,155.01000000000005,0.474805,77.24999999999966,39.269999999999925,0.5169659999999999,39.419999999998936,38.48999999999961,0.313623,1,3
42,233.03999999999917,77.45999999999981,0.21378899999999998,116.48999999999944,38.37000000000074,0.317059,78.24000000000012,78.38999999999999,0.741687,118.38000000000079,40.440000000000396,0.76058,2,3
43,-39.599999999999795,79.31999999999846,0.9151279999999999,-194.2199999999997,119.40000000000055,0.862804,-38.729999999999905,272.5500000000011,0.894249,-76.94999999999993,119.1900000000004,0.8581139999999999,0,3
43,-1488.6000000000001,0.0,0.39679000000000003,-1528.6800000000005,-195.18,0.34068299999999996,-1604.9399999999996,38.52000000000061,0.445358,-1333.019999999999,-38.64000000000033,0.150603,1,3
43,1919.1000000000008,392.1900000000002,0.205457,1997.0400000000013,508.9799999999994,0.520419,1959.9300000000005,-39.84000000000009,0.6530579999999999,,,0.6975509999999999,2,3
44,-195.030000000001,154.44000000000074,0.924522,-118.19999999999993,38.519999999999754,0.836352,-234.48000000000093,41.399999999999864,0.8577819999999999,-232.62000000000057,116.06999999999914,0.818724,0,3
44,274.1700000000003,116.75999999999988,0.219361,276.09000000000094,117.45000000000061,0.34790099999999996,313.6800000000005,79.50000000000017,0.752305,274.5300000000003,156.35999999999967,0.7635719999999999,1,3
44,312.69000000000005,117.54000000000019,0.350321,431.3399999999996,157.10999999999984,0.35301899999999997,,,0.236537,,,,2,3
45,-38.79000000000019,38.7600000000009,0.842428,-117.26999999999975,-0.36000000000001364,0.853364,-1.4400000000000546,116.75999999999988,0.9115949999999999,-3.4200000000009823,-116.51999999999873,0.841835,0,3
45,,,0.22374000000000002,116.42999999999915,193.58999999999924,0.544581,116.78999999999917,76.61999999999921,0.789721,79.79999999999905,39.27000000000078,0.8045439999999999,1,3
45,196.41000000000076,-0.7200000000000273,0.173734,157.0199999999994,-39.7799999999998,0.16916499999999998,,,,,,,2,3
46,-41.27999999999929,-38.25000000000102,0.8530700000000001,-119.1600000000011,78.60000000000014,0.820075,-37.709999999998445,78.47999999999956,0.8723519999999999,-38.45999999999947,155.55000000000007,0.855968,0,3
46,,,,2076.6599999999994,352.77000000000044,0.37620899999999996,1842.1800000000003,117.26999999999975,0.6702119999999999,1878.1500000000005,234.9599999999998,0.73284,1,3
46,,,0.220417,,,0.17998599999999998,,,,,,,2,3
47,-39.72000000000037,38.700000000000614,0.8890039999999999,-78.35999999999899,116.25,0.877996,-38.82000000000119,78.53999999999985,0.875404,-116.88000000000045,0.29999999999972715,0.870204,0,2
47,197.63999999999896,40.50000000000068,0.277129,195.4200000000003,1.6200000000000614,0.35112899999999997,547.2899999999998,156.87000000000126,0.20255099999999998,273.6600000000004,117.35999999999933,0.47048000000000006,1,2
48,-233.15999999999974,116.6399999999993,0.871508,-232.17000000000098,40.28999999999883,0.896787,-157.37999999999943,117.56999999999948,0.846513,-157.0499999999987,-116.75999999999988,0.815016,0,2
48,232.22999999999956,233.76000000000005,0.33619000000000004,196.01999999999975,233.9700000000002,0.411078,195.27000000000044,197.0699999999988,0.42877899999999997,275.69999999999993,157.530000000001,0.581021,1,2
49,-39.00000000000034,3.450000000000273,0.9035869999999999,-41.90999999999974,77.5200000000001,0.932503,-39.360000000000355,155.76000000000022,0.7902100000000001,-38.7600000000009,155.21999999999935,0.838765,0,2
49,274.5300000000003,41.43000000000001,0.282088,272.37000000000023,79.67999999999932,0.40792599999999996,235.25999999999954,79.25999999999988,0.712892,195.95999999999947,116.42999999999915,0.778389,1,2
50,-39.05999999999892,75.69000000000074,0.9186489999999999,-193.22999999999922,196.7100000000005,0.868953,-39.599999999999795,117.15000000000089,0.8258500000000001,-1.7399999999997817,2.280000000000655,0.9016409999999999,0,2
50,352.22999999999956,-0.12000000000057298,0.284813,274.6199999999999,-38.759999999999195,0.43014399999999997,272.28000000000065,233.7900000000002,0.622226,234.93000000000052,232.9500000000013,0.715576,1,2
51,-39.00000000000034,194.33999999999855,0.8617319999999999,-79.04999999999973,39.63000000000079,0.8881549999999999,-194.1300000000001,196.46999999999935,0.8524269999999999,0.5400000000008731,39.92999999999881,0.873147,0,2
51,157.41000000000042,273.2400000000001,0.28084000000000003,312.30000000000075,310.89,0.49439099999999997,274.6499999999992,77.13000000000079,0.7078500000000001,273.11999999999955,41.669999999998595,0.746719,1,2
52,-118.19999999999993,-38.63999999999862,0.8518479999999999,-40.74000000000012,39.419999999998936,0.923835,-79.80000000000075,78.93000000000086,0.811674,-37.41000000000042,76.62000000000091,0.88124,0,2
52,,,0.37097,119.85000000000014,40.49999999999983,0.538524,235.26000000000124,117.65999999999906,0.828239,274.40999999999974,117.03000000000031,0.840434,1,2
53,-38.82000000000119,-115.74000000000012,0.820423,-154.74000000000046,115.65000000000055,0.882639,-37.0799999999997,-39.06000000000063,0.8257369999999999,-39.780000000000655,155.48999999999978,0.814576,0,2
53,,,,-1332.3000000000006,-0.5400000000000205,0.542268,-1487.2200000000003,-116.30999999999858,0.724101,-1487.67,-115.25999999999954,0.8029109999999999,1,2
53,,,0.213161,,,0.581441,,,0.6819489999999999,,,0.741377,2,2
54,78.30000000000041,156.2999999999994,0.8193189999999999,-38.700000000000614,-117.26999999999975,0.7955089999999999,-1.290000000000191,-0.5399999999991678,0.847065,-78.38999999999999,41.219999999999004,0.816167,0,3
54,0.7500000000010232,235.8299999999997,0.282751,78.3600000000007,195.50999999999988,0.315304,78.02999999999997,78.41999999999928,0.7365919999999999,235.50000000000068,154.34999999999945,0.722899,1,3
54,,,0.213161,196.2599999999992,76.76999999999992,0.581441,233.3100000000013,78.75,0.6819489999999999,158.45999999999947,42.56999999999948,0.741377,2,3
55,-0.029999999999290594,-0.5700000000001637,0.8232189999999999,-40.34999999999911,-40.38000000000011,0.821472,0.8400000000006003,-1.0200000000014597,0.837923,-38.66999999999962,39.750000000001364,0.817452,0,3
55,1880.34,-195.26999999999958,0.254434,1763.5199999999998,78.60000000000014,0.28301000000000004,1841.0100000000007,273.15000000000055,0.664399,1645.8299999999997,274.74000000000046,0.776631,1,3
55,,,,-1489.5899999999988,-78.0899999999994,0.413516,-1800.6000000000013,-118.17000000000064,0.798252,-1489.2299999999989,-79.61999999999989,0.842167,2,3
56,-0.9900000000004638,-39.23999999999978,0.833105,0.839999999998895,0.36000000000001364,0.8906229999999999,-40.08000000000038,-234.89999999999952,0.7997329999999999,0.5099999999998772,39.08999999999992,0.802408,0,3
56,-1568.1600000000014,-156.7199999999997,0.232212,-1530.0,-234.36000000000035,0.693824,-1723.41,-116.73000000000059,0.750991,-1450.4400000000005,-157.5,0.7957909999999999,1,3
56,1643.3400000000006,312.5400000000002,0.339593,1684.83,273.17999999999984,0.5166959999999999,1958.6699999999996,314.42999999999984,0.805442,1799.8199999999993,311.52000000000044,0.8386129999999999,2,3
57,197.28000000000065,-2740.5,0.820434,3092.7300000000005,-2897.4000000000005,0.893848,1135.710000000001,-4425.299999999999,0.832765,2270.729999999999,-4149.990000000001,0.782334,0,3
57,-195.4499999999996,2896.65,0.334933,-3092.5499999999993,3013.7999999999993,0.5004529999999999,-1253.22,4385.25,0.792995,-2348.07,4112.9400000000005,0.8647809999999999,1,3
57,0.6900000000007367,-77.21999999999952,0.38647000000000004,-78.02999999999997,1.4700000000001978,0.6196659999999999,78.06000000000097,-0.11999999999886768,0.745234,0.8699999999998909,1.259999999999195,0.8152119999999999,2,3
58,-119.63999999999999,2701.4999999999995,0.331131,-3092.429999999999,2819.640000000001,0.393285,-1174.7699999999998,4151.25,0.8258179999999999,-2270.7899999999995,4304.64,0.878651,0,3
58,429.84000000000094,-2544.9000000000005,0.812346,3366.5699999999997,-2544.449999999999,0.8571749999999999,1370.5500000000002,-4306.23,0.787356,2465.85,-4072.620000000001,0.8360679999999999,1,3
58,195.89999999999918,-39.21000000000049,0.24812099999999998,195.65999999999974,-0.9000000000000341,0.6090869999999999,77.73000000000025,37.649999999999864,0.7229829999999999,38.309999999999604,37.58999999999958,0.827328,2,3
59,0.23999999999944066,0.5400000000008731,0.804856,38.60999999999933,-117.00000000000102,0.854574,-0.6000000000011596,117.41999999999962,0.801182,116.25,79.44000000000074,0.779075,0,3
